timestamp,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1,825,0000,-364,0000,662,0000,783,0000,-899,0000,-814,0000,963,0000,6,2700,5,6700,-108,0000,-13,5000,-200,0000,-137,0000,448,0000,-0.79731956,10313714,0000,0.40327492,-0.64658412,-0.017607498,0.04772649,0.12448938
8811,0.19650582,-0.14318117,0.11667026,-0.013698868,0.20666738,0.099757347,-0.27254692,-0.0040596131,0.40772136,-0.08257472,-0.093397528,0.089324296,0.0051023702,-0.071355781,0.85647553,-15684047,0000,0.33875093,46067438,0000,-0.16463011,-0.35811555,0.17321712
8812,0.19649737,-0.14237265,0.11649961,-0.013885942,0.20684887,0.099769391,-0.27268762,-0.0040925717,0.40702866,-0.083125311,-0.0934254,0.089608347,0.0052863042,-0.071154106,0.85133154,-15781783,0000,0.38983242,46497598,0000,-0.14702261,-0.38915446,0.17254962
8813,0.19648928,-0.1415603,0.11632758,-0.014071877,0.20702566,0.099778979,-0.27282813,-0.0040829956,0.406858,-0.083703599,-0.093333847,0.089365816,0.0051877855,-0.070974789,0.9104875,-16193303,0000,0.4651104,45570066,0000,-0.080994492,-0.45189977,0.18256217
8814,0.19648131,-0.14074939,0.1161568,-0.014258232,0.20720111,0.099787248,-0.27297476,-0.0040633466,0.40657766,-0.084040402,-0.093302547,0.089037558,0.0049771327,-0.071442528,10262274,0000,-15961823,0000,0.46376616,46578253,0000,-0.089798241,-0.41385208,0.19023846
8815,0.19647358,-0.13993842,0.1159871,-0.014444407,0.20737656,0.099797135,-0.27312396,-0.0040236618,0.40635937,-0.084201984,-0.09325953,0.088774951,0.0049704133,-0.072074384,0.84875954,-15671187,0000,0.43688116,46295961,0000,-0.12677399,-0.38314693,0.18790219
8816,0.19646531,-0.13912265,0.11581831,-0.014629922,0.20754635,0.099807142,-0.27328042,-0.0040458446,0.40666412,-0.084241364,-0.093159209,0.087999204,0.0049770152,-0.073304911,0.88476752,-15840939,0000,0.37773417,44252701,0000,-0.13469736,-0.45156602,0.17622089
8817,0.19645686,-0.13831174,0.11564819,-0.014816337,0.20771576,0.099814931,-0.27344298,-0.0040815568,0.40642256,-0.084404707,-0.093168825,0.087340262,0.0047605853,-0.074900536,0.90019951,-15473144,0000,0.40596342,43607461,0000,-0.12853474,-0.3868182,0.17288337
8818,0.19644853,-0.13749879,0.11548185,-0.015002692,0.20788201,0.099824878,-0.27359884,-0.0040981493,0.40643303,-0.084157866,-0.093170529,0.086496733,0.0048031532,-0.075505914,0.88476752,-14737552,0000,0.40865192,42585831,0000,-0.14262074,-0.30004276,0.17788964
8819,0.19644026,-0.1366823,0.11531838,-0.015187069,0.20805055,0.099836084,-0.27375451,-0.0041054346,0.40679495,-0.083672774,-0.092974147,0.086051996,0.0049630458,-0.075972239,0.92849149,-14241156,0000,0.40596342,39292419,0000,-0.11180761,-0.33208292,0.17855715
8820,0.19643181,-0.1358633,0.11515378,-0.015373783,0.20821987,0.099845431,-0.27390216,-0.0041292398,0.40733615,-0.08339855,-0.093050741,0.085772914,0.0049052131,-0.075542349,0.93106349,-13914512,0000,0.44629091,36577035,0000,-0.10652536,-0.30671779,0.16487333
8821,0.19642348,-0.13504382,0.1149884,-0.015564872,0.20838861,0.099855438,-0.27404339,-0.0041362957,0.40781705,-0.083257078,-0.093549439,0.085492122,0.004924855,-0.074557291,0.90534351,-13495277,0000,0.45166791,3536721,0000,-0.12677399,-0.23429368,0.16954585
8822,0.19641497,-0.13422188,0.11482182,-0.015757937,0.20856012,0.099868081,-0.27418325,-0.0041599064,0.40844745,-0.083263729,-0.094146144,0.085545519,0.0052042115,-0.073631418,0.88733952,-12896001,0000,0.40193067,33807881,0000,-0.13293661,-0.18523218,0.17688839
8823,0.19640635,-0.13340108,0.11465278,-0.015952142,0.20873538,0.099881384,-0.27431591,-0.0041907941,0.40883792,-0.083514737,-0.094737346,0.085962139,0.0054936264,-0.072171677,0.87190752,-12546209,0000,0.40596342,31253806,0000,-0.13997961,-0.16554083,0.16620834
8824,0.19639748,-0.13257771,0.1144823,-0.016147185,0.20891121,0.099893788,-0.2744475,-0.0042394698,0.40940794,-0.083859347,-0.095294204,0.086352961,0.005635263,-0.070896022,0.88219552,-12443329,0000,0.44763516,29533166,0000,-0.11004686,-0.15519453,0.17655464
8825,0.19638861,-0.13175379,0.11431171,-0.016342348,0.20908906,0.099905173,-0.27458406,-0.0042784103,0.40991791,-0.084147024,-0.095751679,0.08686696,0.0056467105,-0.070372841,0.93877949,-12466477,0000,0.43688116,28309899,0000,-0.083635616,-0.1001255,0.19157346
8826,0.19637986,-0.13093101,0.11414231,-0.016537332,0.20926767,0.099916678,-0.27471984,-0.0042975746,0.41021203,-0.084257316,-0.09609967,0.087354866,0.0056678567,-0.0698764,0.88991151,-12052385,0000,0.43553691,28524979,0000,-0.12413286,-0.021026356,0.18556593
8827,0.19637093,-0.13010638,0.11397136,-0.016729918,0.20944609,0.099928542,-0.27486083,-0.0043308828,0.41063307,-0.084501353,-0.096138386,0.08772601,0.0057207275,-0.070000555,0.85390353,-12198989,0000,0.40327492,26360737,0000,-0.10036274,-0.021360107,0.18256217
8828,0.19636182,-0.12928114,0.11380196,-0.016924302,0.20962547,0.09993789,-0.27500902,-0.0043755063,0.41102983,-0.08454079,-0.096349128,0.088118796,0.0055113476,-0.070818944,0.85133154,-12507629,0000,0.38983242,26306967,0000,-0.12061136,-0.05573653,0.17254962
8829,0.1963526,-0.12846005,0.11363298,-0.01711569,0.20980073,0.099945679,-0.27515732,-0.0044231934,0.41093377,-0.084530386,-0.096218103,0.08802076,0.0051880512,-0.071485632,0.82046755,-12461333,0000,0.41940591,27825969,0000,-0.10124311,0.016687584,0.18022591
8830,0.19634337,-0.12763673,0.11346406,-0.017301146,0.20997465,0.099955207,-0.27531396,-0.004461343,0.41107865,-0.084516074,-0.095520079,0.087808116,0.0051031835,-0.072851887,0.89248351,-12512773,0000,0.43822541,26522047,0000,-0.094200115,0.043387718,0.19991726
8831,0.19633438,-0.12681641,0.11329874,-0.017487321,0.21014463,0.099963955,-0.27546933,-0.0044678862,0.41089493,-0.084145098,-0.095033555,0.087244918,0.004957404,-0.073819052,0.85904753,-12384173,0000,0.42747141,26306967,0000,-0.075712242,-0.051064007,0.18122716
8832,0.19632539,-0.12599375,0.11313504,-0.017673616,0.21031193,0.099968989,-0.27562165,-0.0044731317,0.41098166,-0.083686525,-0.094656314,0.08652591,0.0044692543,-0.074287199,0.83589954,-12451045,0000,0.41940591,25957462,0000,-0.095960865,-0.045056477,0.16654209
8833,0.1963164,-0.125169,0.11297019,-0.017858652,0.21047875,0.099974981,-0.27577259,-0.0044773172,0.41126076,-0.083433528,-0.094228694,0.085902777,0.0041746186,-0.07452389,0.80760756,-12381601,0000,0.43956966,27906624,0000,-0.10036274,0.011013805,0.18055966
8834,0.1963073,-0.12434694,0.11280301,-0.018043389,0.21063838,0.099982351,-0.27591557,-0.0044926539,0.4112144,-0.083464807,-0.093856644,0.084685212,0.0040767256,-0.073916293,0.81017956,-12587361,0000,0.43284841,29237432,0000,-0.088037491,-0.0050062752,0.19157346
8835,0.19629825,-0.12352087,0.11263506,-0.018224531,0.21079667,0.099987864,-0.27605764,-0.0044989345,0.41157879,-0.083567738,-0.093199465,0.083576927,0.0038126537,-0.073340331,0.87447952,-12664521,0000,0.4785529,29371856,0000,-0.070429993,-0.064080322,0.17355087
8836,0.19628914,-0.12270342,0.11246686,-0.018402676,0.21095754,0.09999068,-0.27619648,-0.0045099477,0.41100742,-0.083674049,-0.092374126,0.082949167,0.0033317536,-0.072555988,0.83589954,-12510201,0000,0.4973724,29573494,0000,-0.087157116,-0.11647934,0.16720959
8837,0.19628009,-0.12188136,0.11229638,-0.0185819,0.21111622,0.099992717,-0.27632896,-0.0045127695,0.41101173,-0.083986808,-0.091821705,0.082226453,0.0028691265,-0.071293356,0.81532355,-12502485,0000,0.45704491,29815459,0000,-0.082755241,-0.12782689,0.18723469
8838,0.19627086,-0.12106069,0.11212609,-0.018760345,0.21127546,0.099995414,-0.27646067,-0.004532993,0.41087736,-0.084219027,-0.091301883,0.081705791,0.0025649545,-0.070205343,0.78960357,-12191273,0000,0.43956966,30742991,0000,-0.11797024,-0.099124249,0.17321712
8839,0.19626152,-0.12023689,0.11195699,-0.018936573,0.2114348,0.099999129,-0.27659279,-0.0045611709,0.41108145,-0.084284964,-0.090664303,0.08129886,0.0024234679,-0.069376886,0.77674358,-11913497,0000,0.43553691,30017096,0000,-0.083635616,-0.11147306,0.17488588
8840,0.19625211,-0.11940956,0.11178795,-0.019111843,0.21159568,0.10000153,-0.27672504,-0.004589691,0.41159825,-0.084331714,-0.090058377,0.081126713,0.0021784625,-0.068726097,0.82303955,-11743746,0000,0.44763516,28014164,0000,-0.10124311,-0.14818575,0.17555338
8841,0.19624282,-0.11858546,0.11162053,-0.019287531,0.2117579,0.10000284,-0.2768652,-0.0046005407,0.41168813,-0.084207333,-0.089615568,0.081123211,0.0018745969,-0.068996428,0.77417158,-1119591,0000,0.46107766,26844667,0000,-0.097721615,-0.12215311,0.17989215
8842,0.19623335,-0.11775945,0.11145353,-0.019463939,0.2119229,0.10000542,-0.27700811,-0.0046271864,0.41195177,-0.084065886,-0.089333239,0.081398458,0.0017573427,-0.069488335,0.80760756,-1074581,0000,0.45704491,2459977,0000,-0.087157116,-0.058072792,0.18055966
8843,0.19622389,-0.1169314,0.11128617,-0.019640647,0.21208933,0.1000089,-0.27715426,-0.004648503,0.41236642,-0.083988682,-0.08913733,0.081762453,0.0017534128,-0.070205433,0.84361554,-10516902,0000,0.43956966,22274218,0000,-0.088037491,-0.042720215,0.17455213
8844,0.19621442,-0.11610263,0.11112025,-0.019818732,0.21225941,0.10001213,-0.27730628,-0.0046655453,0.41277004,-0.083783103,-0.089118418,0.082417969,0.0017263034,-0.071366328,0.77931557,-99973585,0000,0.39655367,2207258,0000,-0.13381699,0.017355087,0.17421838
8845,0.19620489,-0.11527278,0.11095613,-0.019997956,0.21242537,0.10001705,-0.2774556,-0.0046851897,0.4132008,-0.083438883,-0.08921715,0.082530135,0.0018723965,-0.072025412,0.7407356,-98096026,0000,0.41402892,20741773,0000,-0.11180761,0.071422859,0.17421838
8846,0.19619518,-0.11444174,0.11079146,-0.020178079,0.21259296,0.10002238,-0.27760456,-0.0047188712,0.41366524,-0.083217426,-0.089386008,0.082782847,0.0020312135,-0.072516715,0.92849149,-94958188,0000,0.50140515,18698514,0000,-0.066908493,0.030705154,0.17622089
8847,0.19618566,-0.11361231,0.11062267,-0.02035994,0.2127639,0.10002585,-0.27775227,-0.0047278394,0.41387502,-0.083453718,-0.089694865,0.083320573,0.0019725095,-0.07278393,10005075,0000,-92643389,0000,0.53769989,16977874,0000,-0.037856121,0.026366383,0.18022591
8848,0.19617619,-0.11278066,0.11045369,-0.020543898,0.21293197,0.10002921,-0.27788961,-0.0047290254,0.41426454,-0.08366074,-0.090151684,0.083463141,0.001913569,-0.071961063,0.87447952,-9223187,0000,0.4704874,16641812,0000,-0.067788868,0.082436665,0.18156091
8849,0.19616636,-0.11194956,0.11028387,-0.020727616,0.2130986,0.10003496,-0.27802191,-0.004765928,0.41452224,-0.083910231,-0.090493163,0.083433381,0.0021061048,-0.070799439,0.83589954,-93260669,0000,0.38848817,16198209,0000,-0.09508049,0.12148561,0.17288337
8850,0.19615653,-0.11111917,0.1101128,-0.020910915,0.21326024,0.10004179,-0.27815176,-0.00479545,0.41465649,-0.084235673,-0.090724404,0.082911019,0.0023679839,-0.069624463,0.85647553,-9102303,0000,0.42075016,16184767,0000,-0.11356836,0.15719704,0.16220332
8851,0.19614689,-0.11028699,0.10994334,-0.021092535,0.2134216,0.10004844,-0.2782758,-0.0048010907,0.41494364,-0.084334224,-0.090741615,0.082464384,0.0025595103,-0.068103243,0.90019951,-96347067,0000,0.44091391,14571667,0000,-0.078353367,0.14818575,0.1788909
8852,0.19613754,-0.10945642,0.10977454,-0.021273617,0.2135841,0.1000536,-0.27839624,-0.0047756382,0.41501159,-0.084347167,-0.090701454,0.082222111,0.0025629276,-0.066526741,0.90534351,-99330586,0000,0.44494666,16413289,0000,-0.094200115,0.13917445,0.1788909
8853,0.19612801,-0.10863017,0.10960592,-0.021453021,0.2137445,0.10005779,-0.27851602,-0.004773264,0.41463451,-0.084339534,-0.090501545,0.081817369,0.0024697883,-0.06519962,0.87705152,-99896425,0000,0.40193067,17649999,0000,-0.12061136,0.20892855,0.17622089
8854,0.1961186,-0.10780098,0.10943701,-0.021626672,0.21390423,0.10006265,-0.27863305,-0.0047593655,0.41462646,-0.084363393,-0.089766378,0.081426486,0.0024611958,-0.063862292,0.83075555,-1007709,0000,0.40327492,16883777,0000,-0.10564499,0.16487333,0.17355087
8855,0.1961092,-0.10697706,0.10926899,-0.021797388,0.21406549,0.10006468,-0.27875313,-0.0047482576,0.41409272,-0.084292595,-0.088884626,0.081267158,0.0021726802,-0.063098026,0.90534351,-10053943,0000,0.40596342,16937547,0000,-0.11885061,0.1084693,0.17188211
8856,0.19610003,-0.10614835,0.10910211,-0.02197032,0.21422377,0.10006492,-0.2788822,-0.0047154057,0.41414508,-0.084122118,-0.088400947,0.080842484,0.0017621206,-0.063385436,0.85904753,-99690666,0000,0.40865192,17609671,0000,-0.074831867,0.12749314,0.19791475
8857,0.1960911,-0.1053215,0.10893439,-0.022142533,0.21438311,0.10006564,-0.27901265,-0.0046651477,0.41400123,-0.084069611,-0.087942085,0.080608215,0.0014816041,-0.06375318,0.95163948,-10174826,0000,0.42747141,18698514,0000,-0.11444874,0.14284572,0.17688839
8858,0.19608235,-0.10449393,0.10876835,-0.022312949,0.2145438,0.10006552,-0.27914993,-0.0046069645,0.41395804,-0.083859835,-0.087395237,0.080555016,0.001173295,-0.064730464,0.88219552,-1056577,0000,0.40999617,19585718,0000,-0.10036274,0.11781434,0.19424348
8859,0.19607342,-0.10366654,0.10860135,-0.022483604,0.21470353,0.1000651,-0.27929458,-0.0045783948,0.41390552,-0.083787887,-0.086981725,0.080416585,0.00089669357,-0.066249333,0.9104875,-10452602,0000,0.39117667,20459481,0000,-0.10916649,0.10613303,0.17688839
8860,0.19606468,-0.10284478,0.10843105,-0.022652762,0.21486574,0.10006438,-0.27943324,-0.0045375621,0.41330026,-0.084059891,-0.086501111,0.080555126,0.00064544729,-0.066865213,0.93877949,-1023141,0000,0.45838916,21024066,0000,-0.10652536,0.096787987,0.16587458
8861,0.19605623,-0.10201811,0.10826171,-0.022822099,0.21502988,0.10006277,-0.27957093,-0.0044749418,0.41330739,-0.084181621,-0.086134597,0.080857701,0.00035456581,-0.067262054,0.94649548,-10287994,0000,0.42209441,20916526,0000,-0.09155899,0.048060242,0.18189466
8862,0.1960479,-0.10119378,0.10809202,-0.022990357,0.21519469,0.10005971,-0.27971259,-0.0044128572,0.4130794,-0.084314958,-0.085733535,0.081166851,-219,0000,-0.067974987,0.9079155,-10187686,0000,0.38579967,21736518,0000,-0.11620949,0.027701389,0.17655464
8863,0.19603975,-0.10036585,0.10792196,-0.023157957,0.21536074,0.10005701,-0.27984933,-0.0043452127,0.41325653,-0.084457582,-0.085346767,0.081538823,-0.00028719734,-0.068054,0.92591949,-98970506,0000,0.41537317,21481111,0000,-0.09331974,0.031372658,0.17388462
8864,0.19603154,-0.099538036,0.10775196,-0.023325676,0.21552583,0.10005492,-0.27998355,-0.0042970858,0.41338626,-0.084565693,-0.085049329,0.081740529,-0.00043948099,-0.067865524,10365154,0000,-95009628,0000,0.44360241,20284728,0000,-0.076592617,0.008343792,0.17355087
8865,0.19602363,-0.098711784,0.10758365,-0.023492556,0.21569074,0.10005138,-0.28011394,-0.0042286301,0.41333425,-0.0844844,-0.084727505,0.08188273,-0.00070512305,-0.067331261,0.97993147,-89711311,0000,0.45973341,19061461,0000,-0.10212349,0.019023846,0.17355087
8866,0.1960156,-0.097883853,0.107417,-0.023661354,0.21585871,0.10004737,-0.28024031,-0.0041858428,0.41346042,-0.084251575,-0.084661782,0.082303268,-0.0009655678,-0.066502371,0.94135149,-88759672,0000,0.41402892,17313936,0000,-0.095960865,0.049061497,0.18589968
8867,0.19600757,-0.097053646,0.10724857,-0.023829553,0.21602323,0.10004347,-0.28036603,-0.0041516238,0.41378905,-0.084245094,-0.084549283,0.082294559,-0.0011619463,-0.065773351,0.96964347,-86161953,0000,0.41537317,16668697,0000,-0.076592617,0.075761631,0.17521963
8868,0.1959996,-0.096223499,0.10707971,-0.023996253,0.21618851,0.10003976,-0.2804924,-0.0041182491,0.41404596,-0.084281852,-0.084309481,0.082364282,-0.0013010613,-0.065256042,0.97735947,-79860556,0000,0.43284841,15095924,0000,-0.081874866,0.13016315,0.16720959
8869,0.19599169,-0.095390056,0.10691157,-0.024164152,0.21635399,0.10003568,-0.28061254,-0.0040855607,0.41458106,-0.08423934,-0.084237488,0.082439241,-0.0014483179,-0.064219026,0.96192747,-78085877,0000,0.43284841,12299885,0000,-0.067788868,0.14084321,0.17521963
8870,0.19598372,-0.094557212,0.10674337,-0.024335227,0.21651496,0.10002987,-0.28073281,-0.0040653986,0.41494922,-0.084211341,-0.084497468,0.082048617,-0.0017398817,-0.06340139,10210834,0000,-77082798,0000,0.4758644,11103503,0000,-0.078353367,0.15652954,0.18690094
8871,0.19597599,-0.093725267,0.10657667,-0.024510616,0.21667459,0.10002382,-0.28085768,-0.0040252925,0.41515387,-0.084039127,-0.085136886,0.081601867,-0.0019971092,-0.06320867,0.97221547,-7402212,0000,0.40461917,10915308,0000,-0.066028118,0.24063496,0.20158601
8872,0.19596814,-0.092892064,0.10640853,-0.024686545,0.2168324,0.10001974,-0.2809819,-0.0040052067,0.41544342,-0.084045171,-0.085702352,0.081062324,-0.0020051563,-0.062988586,0.88219552,-73482,0000,0.40865192,10162528,0000,-0.10916649,0.28368893,0.17288337
8873,0.19596017,-0.092058382,0.10623836,-0.024861934,0.2169929,0.10001471,-0.28111127,-0.0040011155,0.415723,-0.08425373,-0.086100793,0.080899139,-0.0021074562,-0.063327838,0.87962352,-737392,0000,0.38311117,0.94231906,-0.12413286,0.24764375,0.16821085
8874,0.19595238,-0.091226796,0.1060674,-0.025037862,0.21715559,0.10000818,-0.28124855,-0.0039798655,0.41573693,-0.084498484,-0.086473477,0.080989096,-0.0023391108,-0.064390202,0.93363549,-7379064,0000,0.37773417,0.87645082,-0.088917866,0.24564124,0.18556593
8875,0.19594471,-0.090392454,0.10589764,-0.02521427,0.21732011,0.10000165,-0.28138223,-0.0039508883,0.41602372,-0.084574437,-0.086819566,0.081243222,-0.0025244236,-0.064880565,0.95935548,-78600277,0000,0.49602815,0.84150033,-0.067788868,0.25865755,0.17355087
8876,0.19593728,-0.089562727,0.10572927,-0.025390678,0.21748914,0.099996732,-0.28151262,-0.00390373,0.41579176,-0.084497385,-0.087096426,0.081897131,-0.0025108927,-0.064943283,0.99793546,-79217557,0000,0.40999617,10471705,0000,-0.10476461,0.29804025,0.18222842
8877,0.19592979,-0.0887324,0.10555903,-0.02556355,0.21766133,0.099994096,-0.28164337,-0.0038719921,0.4156661,-0.0846215,-0.086964387,0.082736635,-0.0022723679,-0.065029423,0.81532355,-80812196,0000,0.30648894,1033728,0000,-0.12677399,0.31639659,0.1782234
8878,0.19592212,-0.087903151,0.10539005,-0.025732528,0.21783237,0.099991279,-0.281768,-0.0038645895,0.41545773,-0.084594965,-0.086469275,0.083293185,-0.002099525,-0.064487131,0.84618754,-81712395,0000,0.31993143,10001218,0000,-0.14350111,0.2292874,0.15319202
8879,0.19591463,-0.087076719,0.10522209,-0.025901625,0.21800388,0.099986725,-0.28189312,-0.0038406796,0.4150094,-0.084471854,-0.086085152,0.08378637,-0.0021350201,-0.064101239,0.88991151,-81789555,0000,0.38848817,10296953,0000,-0.099482365,0.23562868,0.17221587
8880,0.19590726,-0.086246152,0.10505276,-0.026067726,0.21817876,0.09998325,-0.28202111,-0.0038095744,0.41506419,-0.084511202,-0.085478256,0.084516492,-0.0020555656,-0.064080134,0.99021946,-80503556,0000,0.45435641,1055236,0000,-0.057224369,0.26600009,0.19924975
8881,0.19590037,-0.085417803,0.10488348,-0.02623227,0.2183545,0.099981213,-0.28214035,-0.0037367592,0.41488632,-0.08453667,-0.084836947,0.085186862,-0.0018481761,-0.063188415,10339434,0000,-84953114,0000,0.49333965,1135891,0000,-0.054583244,0.2479775,0.18389717
8882,0.19589348,-0.084588195,0.1047136,-0.026396993,0.21853292,0.099978576,-0.28225498,-0.0036784961,0.41486984,-0.084616975,-0.084341877,0.085991589,-0.0017421947,-0.06201364,0.9156315,-88811112,0000,0.40327492,13442497,0000,-0.099482365,0.24297122,0.17688839
8883,0.19588629,-0.083761822,0.10454379,-0.026561057,0.21870578,0.099976119,-0.28237087,-0.0036618507,0.4145331,-0.08467523,-0.083879902,0.086079326,-0.0016394326,-0.061199658,0.83847154,-87319352,0000,0.30380044,14504455,0000,-0.11885061,0.22528238,0.17755589
8884,0.19587916,-0.082938207,0.10437499,-0.026724882,0.21887912,0.099972644,-0.28248382,-0.0036425457,0.41398807,-0.084619961,-0.083486367,0.086197443,-0.0016590957,-0.060254865,0.83075555,-86419153,0000,0.35353768,14289375,0000,-0.12061136,0.17221587,0.16120206
8885,0.19587215,-0.082110456,0.10420595,-0.026889485,0.21905495,0.099967431,-0.28259737,-0.0036151135,0.4139655,-0.084599723,-0.083249425,0.086541204,-0.0018485846,-0.059558939,0.93363549,-87422232,0000,0.45435641,14289375,0000,-0.054583244,0.12215311,0.18289592
8886,0.19586526,-0.081285342,0.10403727,-0.027055346,0.21922771,0.099961798,-0.2827105,-0.0035811795,0.41368379,-0.084547578,-0.083185698,0.086509419,-0.0020421291,-0.058960266,10107954,0000,-85724713,0000,0.4758644,15311004,0000,-0.045779495,0.14551573,0.20058476
8887,0.19585873,-0.080455854,0.10386638,-0.02721989,0.21940067,0.099956405,-0.28282705,-0.0035180895,0.41389584,-0.084727563,-0.083002901,0.086503172,-0.0021729882,-0.058822867,0.88733952,-84001474,0000,0.45032366,14759862,0000,-0.071310368,0.16153581,0.19858225
8888,0.19585166,-0.079626726,0.10369638,-0.027383894,0.21956759,0.099948016,-0.28294138,-0.0035215372,0.41402953,-0.084781677,-0.082802733,0.085894168,-0.0025772939,-0.058491247,0.85390353,-79114677,0000,0.36160318,1340217,0000,-0.09155899,0.12949565,0.18356342
8889,0.19584471,-0.078798855,0.10352764,-0.027551194,0.21973489,0.099933815,-0.28305864,-0.003512318,0.41401065,-0.084699131,-0.082972171,0.085445311,-0.0034819659,-0.05851956,0.88991151,-74690839,0000,0.41940591,117353,0000,-0.09155899,0.19123971,0.17254962
8890,0.19583781,-0.077968588,0.10335813,-0.027718733,0.21990334,0.099917217,-0.2831828,-0.0034989431,0.41423523,-0.084710989,-0.083131676,0.085201276,-0.0044453809,-0.059231309,0.92591949,-725818,0000,0.49871665,10377608,0000,-0.055463619,0.27100636,0.19224097
8891,0.19583092,-0.077137482,0.10318999,-0.027887172,0.22006805,0.09989936,-0.2833024,-0.0034882432,0.41449879,-0.084582661,-0.083349175,0.084632147,-0.005341962,-0.059345298,0.96192747,-68157963,0000,0.45704491,0.91812256,-0.041377621,0.31539534,0.20292102
8892,0.19582421,-0.076304339,0.10302095,-0.028053692,0.22023209,0.099879946,-0.28342344,-0.0034617173,0.41491336,-0.084569871,-0.083331417,0.084109718,-0.0062150084,-0.059580304,0.84875954,-62731046,0000,0.45301216,0.66943636,-0.070429993,0.31940036,0.18489843
8893,0.19581756,-0.075469278,0.10284982,-0.028220633,0.22039507,0.099857895,-0.28354706,-0.003434497,0.41543677,-0.084769374,-0.083359164,0.083586322,-0.0071770993,-0.060025974,0.85647553,-60570567,0000,0.44091391,0.35488193,-0.067788868,0.28669269,0.17321712
8894,0.19581103,-0.074635536,0.10267838,-0.028390749,0.22055921,0.099832069,-0.28366642,-0.0034007434,0.41572366,-0.08495893,-0.083698936,0.083282658,-0.0083242868,-0.059957064,0.93106349,-58435808,0000,0.46645465,0.33337393,-0.059865494,0.3571143,0.18389717
8895,0.19580456,-0.073801494,0.10250767,-0.028561704,0.2207245,0.099806123,-0.28378111,-0.003367741,0.41598314,-0.085038679,-0.084054649,0.083154761,-0.0092540141,-0.059434559,0.89505551,-5532369,0000,0.41402892,0.31724294,-0.088917866,0.48560869,0.18790219
8896,0.19579821,-0.072964695,0.10233851,-0.028735295,0.22089237,0.099781436,-0.28389646,-0.0033293509,0.41646637,-0.084946674,-0.084602862,0.08331131,-0.0098719577,-0.059082463,0.78703157,-5447493,0000,0.35353768,0.15727722,-0.11973099,0.4669186,0.16821085
8897,0.1957915,-0.072129454,0.10216827,-0.028909546,0.22106245,0.099754651,-0.28401469,-0.0033346034,0.41669715,-0.084980932,-0.085107351,0.083657055,-0.010576047,-0.059088405,0.83332755,-53497571,0000,0.40193067,0.11694973,-0.10388424,0.41418583,0.16821085
8898,0.19578478,-0.071292956,0.1019987,-0.029083976,0.22123608,0.09972475,-0.28413009,-0.0033387946,0.41700761,-0.084942419,-0.08552892,0.084288389,-0.011450903,-0.058811539,0.93363549,-56506809,0000,0.4973724,0.028229244,-0.047540245,0.43287593,0.19591224
8899,0.19577825,-0.070456037,0.10183014,-0.029261103,0.22140769,0.099693951,-0.28424358,-0.0033241815,0.41729792,-0.084809747,-0.086135828,0.084592132,-0.012240661,-0.058398289,10056515,0000,-59850407,0000,0.50947065,0.12904797,-0.019368248,0.43020591,0.2092623
8900,0.1957719,-0.069623493,0.1016593,-0.029436252,0.22158036,0.099663331,-0.28435863,-0.0032945032,0.41709275,-0.084931309,-0.086423609,0.08494058,-0.012854502,-0.058223482,0.88476752,-60493407,0000,0.40327492,0.2540632,-0.09331974,0.46625109,0.18122716
8901,0.19576525,-0.068789271,0.10148925,-0.029608046,0.22175399,0.09963355,-0.28446865,-0.0033007257,0.41709639,-0.084950663,-0.086318272,0.085315209,-0.013261678,-0.057580305,0.76902758,-63991325,0000,0.34950493,0.16399847,-0.10740574,0.45990981,0.17521963
8902,0.19575836,-0.067958824,0.10131883,-0.02977966,0.22192618,0.099602871,-0.28458052,-0.0033296802,0.4167218,-0.0850021,-0.086216025,0.085471097,-0.013677304,-0.057251521,0.89762751,-60930647,0000,0.39789792,0.31186594,-0.097721615,0.42252962,0.1795584
8903,0.19575171,-0.067127179,0.10114722,-0.029948578,0.22210028,0.099572131,-0.28469515,-0.0033288673,0.41654196,-0.085163088,-0.085864586,0.085787566,-0.014015794,-0.057264125,0.97735947,-61650806,0000,0.51888039,0.15862147,-0.022889748,0.44121972,0.21326732
8904,0.19574512,-0.066291879,0.10097662,-0.030117316,0.22227065,0.09954241,-0.2848099,-0.0033222284,0.41676362,-0.085190017,-0.085565457,0.085666823,-0.014184723,-0.057286196,10750954,0000,-64325685,0000,0.52829014,0.16265422,-0.0026411247,0.38715195,0.21159856
8905,0.1957387,-0.065460773,0.10080489,-0.030284855,0.22244016,0.099511671,-0.28492267,-0.0032989294,0.41652149,-0.085325409,-0.085206316,0.085483939,-0.01442174,-0.057106118,0.94649548,-66023204,0000,0.43150416,0.26078445,-0.056343994,0.37613814,0.1892372
8906,0.19573187,-0.064625772,0.10063094,-0.030450178,0.22260765,0.099483448,-0.28503586,-0.0033222545,0.41671728,-0.085655435,-0.08469728,0.085136308,-0.014359677,-0.057003987,0.86419153,-66511884,0000,0.37370142,0.38714392,-0.092439365,0.44956351,0.18723469
